partner_id,date,product_id,price_total,product_uom_qty,qty_delivered,Product,team,customer_residence,customer,Salesperson
63,7/3/2024 13:50,8,400,1,1,Precooked Mitoo/Slender leaf,,Ngumo,Miss Lesley Rogers,Sophie Evans-Saunders
143,7/3/2024 13:36,10,350,1,1,Precooked Githeri,,,Harriet Morgan,Sophie Evans-Saunders
143,7/3/2024 13:36,98,150,1,1,High gate villas Delivery Cost   ,,,Harriet Morgan,Sophie Evans-Saunders
21,7/3/2024 13:16,10,350,1,1,Precooked Githeri,,Kilimani,Malcolm Anderson,Sophie Evans-Saunders
21,7/3/2024 13:16,94,400,1,1,Precooked pumpkin leaves,,Kilimani,Malcolm Anderson,Sophie Evans-Saunders
21,7/3/2024 13:16,16,100,1,1,Kilimani Delivery Cost-100,,Kilimani,Malcolm Anderson,Sophie Evans-Saunders
142,7/3/2024 11:39,170,150,1,1,Gramo suites kileleshwa Delivery Cost ,,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,7/3/2024 11:39,94,400,1,1,Precooked pumpkin leaves,,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,7/3/2024 11:39,3,400,1,1,Precooked Managu,,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,7/3/2024 11:39,5,400,1,1,Precooked Terere,,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,7/3/2024 11:39,54,400,1,1,Precooked Kunde,,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,7/3/2024 11:39,45,400,1,1,B2C-Mitoo/Slender leaf,,Kileleshwa,Carly Cox,Sophie Evans-Saunders
141,7/3/2024 11:35,5,400,1,1,Precooked Terere,,Kileleshwa,Ashley Smart-Walker,Sophie Evans-Saunders
141,7/3/2024 11:35,10,350,1,1,Precooked Githeri,,Kileleshwa,Ashley Smart-Walker,Sophie Evans-Saunders
141,7/3/2024 11:35,170,150,1,1,Gramo suites kileleshwa Delivery Cost ,,Kileleshwa,Ashley Smart-Walker,Sophie Evans-Saunders
141,7/3/2024 11:35,4,400,1,1,Precooked Mrenda,,Kileleshwa,Ashley Smart-Walker,Sophie Evans-Saunders
141,7/3/2024 11:35,3,400,1,1,Precooked Managu,,Kileleshwa,Ashley Smart-Walker,Sophie Evans-Saunders
141,7/3/2024 11:35,94,400,1,1,Precooked pumpkin leaves,,Kileleshwa,Ashley Smart-Walker,Sophie Evans-Saunders
140,7/3/2024 11:17,5,400,1,1,Precooked Terere,,Nairobi,June Lawrence,Sophie Evans-Saunders
140,7/3/2024 11:17,9,400,1,1,Precooked Sagaa/Saget,,Nairobi,June Lawrence,Sophie Evans-Saunders
140,7/3/2024 11:17,45,400,1,1,B2C-Mitoo/Slender leaf,,Nairobi,June Lawrence,Sophie Evans-Saunders
140,7/3/2024 11:17,142,200,1,1,Runda estate Delivery Cost ,,Nairobi,June Lawrence,Sophie Evans-Saunders
114,7/2/2024 13:47,144,9000,20,20,Kunde Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,7/2/2024 13:47,169,900,2,2,B2C-Mrenda Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,7/2/2024 13:47,167,1800,4,4,Managu Terere Mix,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,7/2/2024 13:47,143,4500,10,10,Managu Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,7/2/2024 13:47,168,900,2,2,Kunde Terere,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
3,7/2/2024 12:44,3,400,1,1,Precooked Managu,,Syokimau,Abdul Glover,Sophie Evans-Saunders
3,7/2/2024 12:44,30,400,1,1,Precooked Managu & Terere,,Syokimau,Abdul Glover,Sophie Evans-Saunders
3,7/2/2024 12:44,18,600,1,1,Syokimau Delivery Fee,,Syokimau,Abdul Glover,Sophie Evans-Saunders
138,7/2/2024 10:07,166,350,1,1,Utawala delivery Fee 350,,Utawala,Charlene Middleton,Sophie Evans-Saunders
138,7/2/2024 10:07,29,1200,3,3,Precooked Sagaa  &Terere,,Utawala,Charlene Middleton,Sophie Evans-Saunders
137,7/2/2024 10:02,5,400,1,1,Precooked Terere,,Kikuyu,Jade Richardson-Cooke,Sophie Evans-Saunders
137,7/2/2024 10:02,165,250,1,1,Kikuyu delivery fee,,Kikuyu,Jade Richardson-Cooke,Sophie Evans-Saunders
137,7/2/2024 10:02,54,800,2,2,Precooked Kunde,,Kikuyu,Jade Richardson-Cooke,Sophie Evans-Saunders
29,7/2/2024 7:34,164,300,1,1,Beans Rosecoco,,Kilimani,Dr Steven Bishop,Sophie Evans-Saunders
29,7/2/2024 7:34,85,200,1,1,Maize Plain,,Kilimani,Dr Steven Bishop,Sophie Evans-Saunders
136,7/2/2024 7:30,94,400,1,1,Precooked pumpkin leaves,,Kilimani,Christopher Whitehead-Griffin,Sophie Evans-Saunders
136,7/2/2024 7:30,30,400,1,1,Precooked Managu & Terere,,Kilimani,Christopher Whitehead-Griffin,Sophie Evans-Saunders
136,7/2/2024 7:30,163,200,1,1,Chaka road Delivery Cost  ,,Kilimani,Christopher Whitehead-Griffin,Sophie Evans-Saunders
111,7/1/2024 10:25,94,400,1,1,Precooked pumpkin leaves,,Kiambu Road,Albert Campbell-Patterson,Sophie Evans-Saunders
111,7/1/2024 10:25,54,400,1,1,Precooked Kunde,,Kiambu Road,Albert Campbell-Patterson,Sophie Evans-Saunders
111,7/1/2024 10:25,138,300,1,1,Fourways Junction iris Delivery Cost  ,,Kiambu Road,Albert Campbell-Patterson,Sophie Evans-Saunders
135,7/1/2024 10:21,8,400,1,1,Precooked Mitoo/Slender leaf,,Kilimani,Eric Wood,Sophie Evans-Saunders
135,7/1/2024 10:21,9,400,1,1,Precooked Sagaa/Saget,,Kilimani,Eric Wood,Sophie Evans-Saunders
135,7/1/2024 10:21,4,400,1,1,Precooked Mrenda,,Kilimani,Eric Wood,Sophie Evans-Saunders
135,7/1/2024 10:21,3,400,1,1,Precooked Managu,,Kilimani,Eric Wood,Sophie Evans-Saunders
135,7/1/2024 10:21,131,100,1,1,Baptist church Ngong road Delivery Cost ,,Kilimani,Eric Wood,Sophie Evans-Saunders
134,6/30/2024 12:05,162,320,1,1,Precooked managu and sagaa mix(promo price),,South B,Dr Lucy Wright,Sophie Evans-Saunders
134,6/30/2024 12:05,103,250,1,1,South B Delivery Cost ,,South B,Dr Lucy Wright,Sophie Evans-Saunders
134,6/30/2024 12:05,161,320,1,1,Precooked Kunde and Mitoo mix(promo price),,South B,Dr Lucy Wright,Sophie Evans-Saunders
89,6/30/2024 8:59,160,250,1,1,East church road Delivery Cost  ,,Westlands,Jeffrey Burns,Sophie Evans-Saunders
89,6/30/2024 8:59,159,700,2,2,Sukumawiki/spinach mix,,Westlands,Jeffrey Burns,Sophie Evans-Saunders
3,6/30/2024 7:28,10,350,1,1,Precooked Githeri,,Syokimau,Abdul Glover,Sophie Evans-Saunders
3,6/30/2024 7:28,39,800,2,2,Precooked Managu/Terere/Sagaa mix,,Syokimau,Abdul Glover,Sophie Evans-Saunders
133,6/29/2024 14:38,158,400,1,1,kasaraniDelivery Cost ,,Kasarani,Shaun Perry-Chambers,Sophie Evans-Saunders
133,6/29/2024 14:38,40,400,1,1,B2C-Sagaa/Saget,,Kasarani,Shaun Perry-Chambers,Sophie Evans-Saunders
133,6/29/2024 14:38,3,400,1,1,Precooked Managu,,Kasarani,Shaun Perry-Chambers,Sophie Evans-Saunders
133,6/29/2024 14:38,5,800,2,2,Precooked Terere,,Kasarani,Shaun Perry-Chambers,Sophie Evans-Saunders
133,6/29/2024 14:38,94,800,2,2,Precooked pumpkin leaves,,Kasarani,Shaun Perry-Chambers,Sophie Evans-Saunders
132,6/29/2024 11:05,45,800,2,2,B2C-Mitoo/Slender leaf,,Ngong,Dr Samuel Smith,Sophie Evans-Saunders
132,6/29/2024 11:05,120,50,1,1,Ayany Delivery Fee,,Ngong,Dr Samuel Smith,Sophie Evans-Saunders
131,6/29/2024 11:01,3,400,1,1,Precooked Managu,,Gikambura,Amy May,Sophie Evans-Saunders
131,6/29/2024 11:01,40,400,1,1,B2C-Sagaa/Saget,,Gikambura,Amy May,Sophie Evans-Saunders
131,6/29/2024 11:01,156,350,1,1,Gikambura Delivery Cost,,Gikambura,Amy May,Sophie Evans-Saunders
131,6/29/2024 11:01,54,400,1,1,Precooked Kunde,,Gikambura,Amy May,Sophie Evans-Saunders
39,6/29/2024 10:25,8,400,1,1,Precooked Mitoo/Slender leaf,,Mlolongo,Dr Victoria Patel,Sophie Evans-Saunders
39,6/29/2024 10:25,54,800,2,2,Precooked Kunde,,Mlolongo,Dr Victoria Patel,Sophie Evans-Saunders
39,6/29/2024 10:25,16,100,1,1,Kilimani Delivery Cost-100,,Mlolongo,Dr Victoria Patel,Sophie Evans-Saunders
39,6/29/2024 10:25,94,400,1,1,Precooked pumpkin leaves,,Mlolongo,Dr Victoria Patel,Sophie Evans-Saunders
39,6/29/2024 10:25,30,400,1,1,Precooked Managu & Terere,,Mlolongo,Dr Victoria Patel,Sophie Evans-Saunders
35,6/29/2024 10:18,3,800,2,2,Precooked Managu,,Westlands,Chelsea White,Sophie Evans-Saunders
35,6/29/2024 10:18,10,1050,3,3,Precooked Githeri,,Westlands,Chelsea White,Sophie Evans-Saunders
35,6/29/2024 10:18,8,1600,4,4,Precooked Mitoo/Slender leaf,,Westlands,Chelsea White,Sophie Evans-Saunders
35,6/29/2024 10:18,54,400,1,1,Precooked Kunde,,Westlands,Chelsea White,Sophie Evans-Saunders
35,6/29/2024 10:15,10,1050,3,3,Precooked Githeri,,Westlands,Chelsea White,Sophie Evans-Saunders
35,6/29/2024 10:15,8,1600,4,4,Precooked Mitoo/Slender leaf,,Westlands,Chelsea White,Sophie Evans-Saunders
130,6/29/2024 7:53,11,1200,4,4,Precooked Yellow Beans,,Westlands,Dr Connor Field,Sophie Evans-Saunders
130,6/29/2024 7:53,155,200,1,1,Sports Road Westlands Delivery Fee 200,,Westlands,Dr Connor Field,Sophie Evans-Saunders
130,6/29/2024 7:53,3,800,2,2,Precooked Managu,,Westlands,Dr Connor Field,Sophie Evans-Saunders
61,6/29/2024 7:49,4,400,1,1,Precooked Mrenda,,Langata,Eric Pope,Sophie Evans-Saunders
61,6/29/2024 7:49,94,400,1,1,Precooked pumpkin leaves,,Langata,Eric Pope,Sophie Evans-Saunders
61,6/29/2024 7:49,55,150,1,1,Mbagathi Road Delivery Cost,,Langata,Eric Pope,Sophie Evans-Saunders
61,6/29/2024 7:49,5,400,1,1,Precooked Terere,,Langata,Eric Pope,Sophie Evans-Saunders
22,6/28/2024 13:23,94,400,1,1,Precooked pumpkin leaves,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
22,6/28/2024 13:23,9,400,1,1,Precooked Sagaa/Saget,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
22,6/28/2024 13:23,52,100,1,1,Old Donholm- Simba Court,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
129,6/28/2024 11:46,4,400,1,1,Precooked Mrenda,,Mowlem,Gordon Berry,Sophie Evans-Saunders
129,6/28/2024 11:46,8,400,1,1,Precooked Mitoo/Slender leaf,,Mowlem,Gordon Berry,Sophie Evans-Saunders
41,6/28/2024 10:52,3,400,1,1,Precooked Managu,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/28/2024 10:52,142,200,1,1,Runda estate Delivery Cost ,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/28/2024 10:52,10,700,2,2,Precooked Githeri,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/28/2024 10:52,54,400,1,1,Precooked Kunde,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/28/2024 10:52,11,600,2,2,Precooked Yellow Beans,,Kilimani,Maria Humphries,Sophie Evans-Saunders
128,6/28/2024 7:59,15,100,1,1,Langata Delivery Cost,,Langata,Mathew Newman,Sophie Evans-Saunders
128,6/28/2024 7:59,10,350,1,1,Precooked Githeri,,Langata,Mathew Newman,Sophie Evans-Saunders
127,6/28/2024 7:53,3,400,1,1,Precooked Managu,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,6/28/2024 7:53,54,400,1,1,Precooked Kunde,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,6/28/2024 7:53,5,400,1,1,Precooked Terere,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,6/28/2024 7:53,155,200,1,1,Sports Road Westlands Delivery Fee 200,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,6/28/2024 7:53,40,400,1,1,B2C-Sagaa/Saget,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,6/28/2024 7:53,7,400,1,1,Precooked Susa/Marenge/Seveve,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,6/28/2024 7:53,8,400,1,1,Precooked Mitoo/Slender leaf,,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
126,6/28/2024 7:45,7,400,1,1,Precooked Susa/Marenge/Seveve,,Imaara Daima,Kieran Wheeler,Sophie Evans-Saunders
126,6/28/2024 7:45,10,350,1,1,Precooked Githeri,,Imaara Daima,Kieran Wheeler,Sophie Evans-Saunders
126,6/28/2024 7:45,154,300,1,1,Imara Daima Estate,,Imaara Daima,Kieran Wheeler,Sophie Evans-Saunders
126,6/28/2024 7:45,11,300,1,1,Precooked Yellow Beans,,Imaara Daima,Kieran Wheeler,Sophie Evans-Saunders
126,6/28/2024 7:45,4,400,1,1,Precooked Mrenda,,Imaara Daima,Kieran Wheeler,Sophie Evans-Saunders
125,6/28/2024 7:37,153,200,1,1,Langata Westpark delivery fee,,Langata,Nigel Smith,Sophie Evans-Saunders
125,6/28/2024 7:37,10,350,1,1,Precooked Githeri,,Langata,Nigel Smith,Sophie Evans-Saunders
125,6/28/2024 7:37,54,400,1,1,Precooked Kunde,,Langata,Nigel Smith,Sophie Evans-Saunders
125,6/28/2024 7:37,9,400,1,1,Precooked Sagaa/Saget,,Langata,Nigel Smith,Sophie Evans-Saunders
124,6/28/2024 7:27,40,400,1,1,B2C-Sagaa/Saget,,Langata,Damian Chapman,Sophie Evans-Saunders
124,6/28/2024 7:27,8,400,1,1,Precooked Mitoo/Slender leaf,,Langata,Damian Chapman,Sophie Evans-Saunders
124,6/28/2024 7:27,15,100,1,1,Langata Delivery Cost,,Langata,Damian Chapman,Sophie Evans-Saunders
57,6/27/2024 14:29,128,100,1,1,Ack Woodley Delivery Cost,,"Yamin,Syokimau",Mr Declan Parsons,Sophie Evans-Saunders
57,6/27/2024 14:29,3,400,1,1,Precooked Managu,,"Yamin,Syokimau",Mr Declan Parsons,Sophie Evans-Saunders
57,6/27/2024 14:29,5,800,2,2,Precooked Terere,,"Yamin,Syokimau",Mr Declan Parsons,Sophie Evans-Saunders
57,6/27/2024 14:29,56,800,2,2,Precooked Mrenda_Mitoo,,"Yamin,Syokimau",Mr Declan Parsons,Sophie Evans-Saunders
57,6/27/2024 14:29,10,700,2,2,Precooked Githeri,,"Yamin,Syokimau",Mr Declan Parsons,Sophie Evans-Saunders
123,6/27/2024 11:47,152,400,1,1,Precooked Mitoo & Kunde & Mrenda ,,Lavington,Ms Tracey Williams,Sophie Evans-Saunders
122,6/27/2024 8:41,3,400,1,1,Precooked Managu,,Kilimani,Mr Jake Walker,Sophie Evans-Saunders
122,6/27/2024 8:41,116,100,1,1,Naivasha Road Delivery Fee,,Kilimani,Mr Jake Walker,Sophie Evans-Saunders
122,6/27/2024 8:41,54,400,1,1,Precooked Kunde,,Kilimani,Mr Jake Walker,Sophie Evans-Saunders
121,6/27/2024 8:37,3,1200,3,3,Precooked Managu,,,Elaine Henry-Morris,Sophie Evans-Saunders
121,6/27/2024 8:37,58,100,1,1,Riara Delivery Cost ,,,Elaine Henry-Morris,Sophie Evans-Saunders
41,6/27/2024 5:36,3,400,1,1,Precooked Managu,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/27/2024 5:36,54,400,1,1,Precooked Kunde,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/27/2024 5:36,10,700,2,2,Precooked Githeri,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/27/2024 5:36,132,200,1,1,CBD Delivery Fee,,Kilimani,Maria Humphries,Sophie Evans-Saunders
41,6/27/2024 5:36,11,600,2,2,Precooked Yellow Beans,,Kilimani,Maria Humphries,Sophie Evans-Saunders
120,6/27/2024 5:29,10,350,1,1,Precooked Githeri,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,6/27/2024 5:29,11,300,1,1,Precooked Yellow Beans,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,6/27/2024 5:29,9,400,1,1,Precooked Sagaa/Saget,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,6/27/2024 5:29,4,400,1,1,Precooked Mrenda,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,6/27/2024 5:29,142,200,1,1,Runda estate Delivery Cost ,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,6/27/2024 5:29,94,400,1,1,Precooked pumpkin leaves,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,6/27/2024 5:29,54,400,1,1,Precooked Kunde,,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
119,6/26/2024 10:23,8,400,1,1,Precooked Mitoo/Slender leaf,,"CBD,Nairobi",Jessica Chandler,Sophie Evans-Saunders
119,6/26/2024 10:23,151,250,1,1,Kirinyaga road Delivery Cost -250,,"CBD,Nairobi",Jessica Chandler,Sophie Evans-Saunders
119,6/26/2024 10:23,3,1200,3,3,Precooked Managu,,"CBD,Nairobi",Jessica Chandler,Sophie Evans-Saunders
118,6/26/2024 10:07,10,350,1,1,Precooked Githeri,,Hurlingham,Bradley Kaur,Sophie Evans-Saunders
118,6/26/2024 10:07,54,400,1,1,Precooked Kunde,,Hurlingham,Bradley Kaur,Sophie Evans-Saunders
118,6/26/2024 10:07,16,100,1,1,Kilimani Delivery Cost-100,,Hurlingham,Bradley Kaur,Sophie Evans-Saunders
117,6/26/2024 10:00,150,150,1,1,Valley Arcade Delivery Cost   150 ,,Lavington,Mrs Lynn Robertson,Sophie Evans-Saunders
117,6/26/2024 10:00,5,400,1,1,Precooked Terere,,Lavington,Mrs Lynn Robertson,Sophie Evans-Saunders
117,6/26/2024 10:00,54,400,1,1,Precooked Kunde,,Lavington,Mrs Lynn Robertson,Sophie Evans-Saunders
117,6/26/2024 10:00,94,400,1,1,Precooked pumpkin leaves,,Lavington,Mrs Lynn Robertson,Sophie Evans-Saunders
117,6/26/2024 10:00,3,400,1,1,Precooked Managu,,Lavington,Mrs Lynn Robertson,Sophie Evans-Saunders
116,6/26/2024 9:34,10,350,1,1,Precooked Githeri,,apple tree apartment,June Parsons,Sophie Evans-Saunders
116,6/26/2024 9:34,54,800,2,2,Precooked Kunde,,apple tree apartment,June Parsons,Sophie Evans-Saunders
116,6/26/2024 9:34,148,100,1,1,Apple delivery Delivery Cost (discounted),,apple tree apartment,June Parsons,Sophie Evans-Saunders
116,6/26/2024 9:34,3,400,1,1,Precooked Managu,,apple tree apartment,June Parsons,Sophie Evans-Saunders
115,6/25/2024 11:32,16,100,1,1,Kilimani Delivery Cost-100,,Kilimani,Oliver Hudson,Sophie Evans-Saunders
115,6/25/2024 11:32,54,400,1,1,Precooked Kunde,,Kilimani,Oliver Hudson,Sophie Evans-Saunders
115,6/25/2024 11:32,10,350,1,1,Precooked Githeri,,Kilimani,Oliver Hudson,Sophie Evans-Saunders
115,6/25/2024 11:32,8,400,1,1,Precooked Mitoo/Slender leaf,,Kilimani,Oliver Hudson,Sophie Evans-Saunders
115,6/25/2024 11:32,11,300,1,1,Precooked Yellow Beans,,Kilimani,Oliver Hudson,Sophie Evans-Saunders
92,6/25/2024 11:27,3,800,2,2,Precooked Managu,,Pipeline,Ms Clare Browne,Sophie Evans-Saunders
92,6/25/2024 11:27,8,800,2,2,Precooked Mitoo/Slender leaf,,Pipeline,Ms Clare Browne,Sophie Evans-Saunders
26,6/25/2024 11:23,3,400,1,1,Precooked Managu,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
26,6/25/2024 11:23,10,700,2,2,Precooked Githeri,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
26,6/25/2024 11:23,40,400,1,1,B2C-Sagaa/Saget,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
22,6/25/2024 11:18,10,350,1,1,Precooked Githeri,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
22,6/25/2024 11:18,40,400,1,1,B2C-Sagaa/Saget,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
22,6/25/2024 11:18,52,100,1,1,Old Donholm- Simba Court,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
114,6/25/2024 11:04,144,7200,20,20,Kunde Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,6/25/2024 11:04,143,7200,20,20,Managu Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,6/25/2024 11:04,145,3600,10,10,Managu/Terere Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,6/25/2024 11:04,146,1800,5,5,Kunde/Terere ,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,6/25/2024 11:04,147,720,2,2,Mito Plain,,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
26,6/24/2024 13:42,3,400,1,1,Precooked Managu,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
26,6/24/2024 13:42,40,400,1,1,B2C-Sagaa/Saget,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
26,6/24/2024 13:42,142,200,1,1,Runda estate Delivery Cost ,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
26,6/24/2024 13:42,10,700,2,2,Precooked Githeri,,"CBd,Nairobi",Anthony Byrne,Sophie Evans-Saunders
22,6/24/2024 13:39,9,400,1,1,Precooked Sagaa/Saget,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
22,6/24/2024 13:39,10,350,1,1,Precooked Githeri,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
22,6/24/2024 13:39,52,100,1,1,Old Donholm- Simba Court,,Donholm,Mr Stuart Thompson,Sophie Evans-Saunders
73,6/24/2024 13:33,10,1050,3,3,Precooked Githeri,,Westlands,Lydia Brown,Sophie Evans-Saunders
73,6/24/2024 13:33,3,1200,3,3,Precooked Managu,,Westlands,Lydia Brown,Sophie Evans-Saunders
73,6/24/2024 13:33,141,200,1,1,Jeans Park Westlands Delivery Cost   ,,Westlands,Lydia Brown,Sophie Evans-Saunders
113,6/24/2024 11:26,5,400,1,1,Precooked Terere,,"CBD,Nairobi",Mr Joshua Thompson,Sophie Evans-Saunders
113,6/24/2024 11:26,9,400,1,1,Precooked Sagaa/Saget,,"CBD,Nairobi",Mr Joshua Thompson,Sophie Evans-Saunders
113,6/24/2024 11:26,3,400,1,1,Precooked Managu,,"CBD,Nairobi",Mr Joshua Thompson,Sophie Evans-Saunders
65,6/24/2024 10:57,94,400,1,1,Precooked pumpkin leaves,,Kilimani,Ms Jane Brown,Sophie Evans-Saunders
65,6/24/2024 10:57,3,400,1,1,Precooked Managu,,Kilimani,Ms Jane Brown,Sophie Evans-Saunders
65,6/24/2024 10:57,54,400,1,1,Precooked Kunde,,Kilimani,Ms Jane Brown,Sophie Evans-Saunders
65,6/24/2024 10:57,140,150,1,1,Royal media services Delivery Cost  ,,Kilimani,Ms Jane Brown,Sophie Evans-Saunders
112,6/24/2024 9:59,5,400,1,1,Precooked Terere,,Westlands,Ms Maureen Savage,Sophie Evans-Saunders
112,6/24/2024 9:59,3,400,1,1,Precooked Managu,,Westlands,Ms Maureen Savage,Sophie Evans-Saunders
112,6/24/2024 9:59,139,200,1,1,Westlands woodvale road Delivery Cost  -200,,Westlands,Ms Maureen Savage,Sophie Evans-Saunders
111,6/24/2024 9:51,138,300,1,1,Fourways Junction iris Delivery Cost  ,,Kiambu Road,Albert Campbell-Patterson,Sophie Evans-Saunders
111,6/24/2024 9:51,94,400,1,1,Precooked pumpkin leaves,,Kiambu Road,Albert Campbell-Patterson,Sophie Evans-Saunders
111,6/24/2024 9:51,54,400,1,1,Precooked Kunde,,Kiambu Road,Albert Campbell-Patterson,Sophie Evans-Saunders
109,6/23/2024 8:17,94,400,1,1,Precooked pumpkin leaves,,Lavington,Charlene Macdonald-Garner,Sophie Evans-Saunders
109,6/23/2024 8:17,5,400,1,1,Precooked Terere,,Lavington,Charlene Macdonald-Garner,Sophie Evans-Saunders
109,6/23/2024 8:17,133,200,1,1,Riverside Delivery Cost 200,,Lavington,Charlene Macdonald-Garner,Sophie Evans-Saunders
110,6/23/2024 8:09,40,400,1,1,B2C-Sagaa/Saget,,South B,Mitchell Dawson,Sophie Evans-Saunders
110,6/23/2024 8:09,29,400,1,1,Precooked Sagaa  &Terere,,South B,Mitchell Dawson,Sophie Evans-Saunders
110,6/23/2024 8:09,10,350,1,1,Precooked Githeri,,South B,Mitchell Dawson,Sophie Evans-Saunders
110,6/23/2024 8:09,11,300,1,1,Precooked Yellow Beans,,South B,Mitchell Dawson,Sophie Evans-Saunders
108,6/23/2024 7:57,94,400,1,1,Precooked pumpkin leaves,,Dagoretti,Lorraine Sims,Sophie Evans-Saunders
108,6/23/2024 7:57,40,400,1,1,B2C-Sagaa/Saget,,Dagoretti,Lorraine Sims,Sophie Evans-Saunders
108,6/23/2024 7:57,136,100,1,1,Wanyee road Delivery Cost  100,,Dagoretti,Lorraine Sims,Sophie Evans-Saunders
108,6/23/2024 7:57,39,400,1,1,Precooked Managu/Terere/Sagaa mix,,Dagoretti,Lorraine Sims,Sophie Evans-Saunders
107,6/23/2024 7:45,54,800,2,2,Precooked Kunde,,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,6/23/2024 7:45,16,100,1,1,Kilimani Delivery Cost-100,,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,6/23/2024 7:45,4,400,1,1,Precooked Mrenda,,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,6/23/2024 7:45,10,350,1,1,Precooked Githeri,,Kilimani,Alexandra Turner,Sophie Evans-Saunders
59,6/22/2024 15:02,40,400,1,1,B2C-Sagaa/Saget,,"Riara Peak Apartment,next to Riara Primary",Gillian Ward,Sophie Evans-Saunders
59,6/22/2024 15:02,94,400,1,1,Precooked pumpkin leaves,,"Riara Peak Apartment,next to Riara Primary",Gillian Ward,Sophie Evans-Saunders
59,6/22/2024 15:02,58,100,1,1,Riara Delivery Cost ,,"Riara Peak Apartment,next to Riara Primary",Gillian Ward,Sophie Evans-Saunders
59,6/22/2024 15:02,4,400,1,1,Precooked Mrenda,,"Riara Peak Apartment,next to Riara Primary",Gillian Ward,Sophie Evans-Saunders
59,6/22/2024 15:02,54,400,1,1,Precooked Kunde,,"Riara Peak Apartment,next to Riara Primary",Gillian Ward,Sophie Evans-Saunders
106,6/22/2024 11:50,54,400,1,1,Precooked Kunde,,Kilimani,Bethany Parry,Sophie Evans-Saunders
106,6/22/2024 11:50,4,400,1,1,Precooked Mrenda,,Kilimani,Bethany Parry,Sophie Evans-Saunders
106,6/22/2024 11:50,40,400,1,1,B2C-Sagaa/Saget,,Kilimani,Bethany Parry,Sophie Evans-Saunders
106,6/22/2024 11:50,16,100,1,1,Kilimani Delivery Cost-100,,Kilimani,Bethany Parry,Sophie Evans-Saunders
103,6/22/2024 11:11,54,800,2,2,Precooked Kunde,,,Mr Timothy Clarke,Sophie Evans-Saunders
